"order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit"
CA-2017-109750,2017-07-22,2017-07-28,Standard Class,FH-14365,TEC-PH-10000702,29,3,0,14
CA-2015-149384,2015-07-10,2015-07-10,Same Day,EH-13945,OFF-BI-10003196,3,3,0,-2
CA-2014-131527,2014-12-01,2014-12-07,Standard Class,TB-21280,TEC-PH-10001644,95,4,0,9
CA-2017-164000,2017-12-18,2017-12-22,Standard Class,AH-10030,OFF-AR-10003183,18,7,0,2
CA-2014-164224,2014-05-18,2014-05-20,Second Class,TT-21070,FUR-FU-10000308,149,3,0,3
CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,TEC-PH-10002103,601,8,0,60
CA-2016-108882,2016-01-09,2016-01-15,Standard Class,LA-16780,TEC-AC-10000420,349,5,0,118
US-2017-108245,2017-09-22,2017-09-27,Standard Class,SH-19975,OFF-EN-10001415,13,3,0,5
CA-2014-142314,2014-12-23,2014-12-28,Standard Class,SF-20200,OFF-AP-10002350,207,11,0,58
CA-2016-132409,2016-05-26,2016-06-01,Standard Class,TH-21235,OFF-AR-10001919,1,1,0,0
CA-2017-150189,2017-07-08,2017-07-10,First Class,VG-21790,OFF-LA-10002762,75,6,0,35
CA-2014-114433,2014-05-13,2014-05-17,Standard Class,NP-18325,TEC-AC-10002800,149,3,0,52
CA-2017-104640,2017-11-10,2017-11-16,Standard Class,FH-14275,OFF-BI-10003925,931,3,0,314
US-2015-137008,2015-10-02,2015-10-08,Standard Class,JP-15460,OFF-PA-10001295,94,5,0,45
CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,OFF-PA-10001838,9,2,0,3
CA-2014-154641,2014-08-11,2014-08-16,Standard Class,KL-16645,OFF-ST-10004459,375,1,0,18
CA-2017-131625,2017-09-01,2017-09-05,Second Class,BN-11515,FUR-FU-10004960,114,5,0,39
US-2017-156356,2017-04-16,2017-04-22,Standard Class,ND-18370,OFF-BI-10000632,26,3,0,-44
CA-2016-138933,2016-04-24,2016-04-27,First Class,JL-15130,OFF-BI-10003355,3,1,0,1
CA-2016-140746,2016-01-15,2016-01-15,Same Day,RC-19825,FUR-TA-10002903,181,1,0,-15
CA-2016-146836,2016-05-02,2016-05-02,Same Day,CC-12475,OFF-ST-10001580,44,3,0,12
US-2016-127971,2016-11-20,2016-11-27,Standard Class,DW-13195,FUR-CH-10003774,318,5,0,-77
US-2016-140809,2016-02-01,2016-02-03,First Class,CK-12760,OFF-ST-10002214,56,5,0,14
CA-2017-114524,2017-03-31,2017-04-05,Second Class,EG-13900,OFF-BI-10002799,13,13,0,-22
CA-2017-113355,2017-12-01,2017-12-05,Standard Class,SJ-20215,TEC-PH-10004912,219,5,0,24
US-2017-140907,2017-12-10,2017-12-12,Second Class,BP-11185,TEC-AC-10004510,49,3,0,4
CA-2016-159730,2016-09-17,2016-09-21,Standard Class,SJ-20125,FUR-CH-10004875,113,2,0,9
CA-2016-157868,2016-12-23,2016-12-29,Standard Class,MC-17590,OFF-FA-10000992,24,7,0,11
CA-2017-119389,2017-04-17,2017-04-19,First Class,BG-11740,FUR-FU-10001473,60,3,0,5
CA-2017-110373,2017-10-27,2017-10-30,Second Class,MA-17560,OFF-AR-10003045,7,3,0,2
CA-2016-155474,2016-07-08,2016-07-14,Standard Class,CC-12220,TEC-PH-10001580,107,1,0,9
CA-2015-155453,2015-08-09,2015-08-14,Standard Class,RA-19885,OFF-LA-10001613,4,2,0,1
US-2016-161844,2016-12-09,2016-12-14,Second Class,DK-12835,FUR-TA-10001676,79,3,0,-29
US-2016-162103,2016-11-13,2016-11-17,Standard Class,LB-16795,OFF-BI-10000285,3,2,0,-4
CA-2014-151554,2014-11-14,2014-11-15,First Class,CM-11815,OFF-PA-10004609,20,4,0,7
CA-2014-140662,2014-11-17,2014-11-19,First Class,TS-21205,TEC-AC-10001314,99,2,0,7
CA-2016-122518,2016-03-04,2016-03-08,Second Class,RF-19345,OFF-LA-10001641,10,4,0,3
US-2014-126571,2014-10-11,2014-10-15,Standard Class,JF-15565,OFF-ST-10003816,281,2,0,10
CA-2014-143840,2014-05-22,2014-05-29,Standard Class,EH-14185,TEC-PH-10002660,135,2,0,33
CA-2014-115980,2014-07-15,2014-07-19,Standard Class,VW-21775,TEC-AC-10003709,2,3,0,1
CA-2015-155145,2015-12-27,2015-12-29,Second Class,KN-16450,TEC-AC-10003709,7,8,0,3
CA-2015-146038,2015-02-09,2015-02-16,Standard Class,SJ-20215,FUR-CH-10002774,203,5,0,22
CA-2017-133865,2017-05-08,2017-05-12,Standard Class,PS-19045,TEC-CO-10001046,3359,6,0,1049
CA-2017-116358,2017-11-02,2017-11-06,Standard Class,KM-16225,OFF-FA-10003495,18,3,0,9
CA-2014-102988,2014-04-05,2014-04-09,Second Class,GM-14695,OFF-AR-10004757,22,7,0,7
US-2014-117170,2014-09-17,2014-09-24,Standard Class,KT-16465,TEC-AC-10001109,47,2,0,13
CA-2014-159478,2014-09-30,2014-10-06,Standard Class,MH-17785,FUR-FU-10000221,15,3,0,5
CA-2014-103702,2014-09-12,2014-09-17,Standard Class,AF-10885,OFF-BI-10002429,63,7,0,-46
CA-2017-150525,2017-02-20,2017-02-25,Standard Class,JP-16135,OFF-AR-10002375,6,2,0,1
CA-2015-157770,2015-12-13,2015-12-15,First Class,RD-19585,TEC-PH-10001530,494,3,0,49
CA-2016-167290,2016-10-30,2016-11-04,Standard Class,JF-15295,OFF-AR-10004078,11,2,0,3
CA-2014-106264,2014-12-26,2014-12-30,Standard Class,CK-12595,OFF-SU-10002189,11,3,0,0
CA-2014-138023,2014-08-15,2014-08-18,First Class,KH-16510,OFF-BI-10003638,30,8,0,-52
CA-2017-113418,2017-10-01,2017-10-03,First Class,CM-12655,TEC-MA-10002428,1704,11,0,767
US-2015-110569,2015-05-23,2015-05-30,Standard Class,EB-13870,OFF-BI-10001036,19,7,0,-12
CA-2017-136308,2017-11-16,2017-11-16,Same Day,MW-18235,TEC-MA-10000488,1919,3,0,215
US-2014-159926,2014-11-18,2014-11-22,Standard Class,CS-11950,OFF-BI-10003656,50,1,0,-40
CA-2014-104738,2014-12-30,2015-01-01,Second Class,SP-20620,OFF-EN-10004955,12,3,0,4
CA-2015-144386,2015-11-05,2015-11-11,Standard Class,GT-14635,OFF-BI-10001116,25,6,0,8
CA-2016-111416,2016-09-17,2016-09-22,Standard Class,LW-17215,OFF-BI-10002026,232,5,0,78
CA-2016-162747,2016-03-20,2016-03-25,Second Class,AH-10030,FUR-FU-10003691,86,7,0,38
US-2014-133130,2014-09-27,2014-10-01,Standard Class,TH-21100,FUR-CH-10002602,603,5,0,45
CA-2017-169978,2017-12-24,2017-12-28,Standard Class,HG-15025,FUR-CH-10002602,271,2,0,48
CA-2017-161739,2017-11-10,2017-11-15,Second Class,EB-13750,FUR-FU-10001468,341,5,0,-427
CA-2015-165057,2015-09-11,2015-09-15,Standard Class,SC-20725,OFF-AR-10004648,181,9,0,48
CA-2014-134551,2014-12-20,2014-12-25,Standard Class,TS-21505,OFF-AP-10004868,43,7,0,3
CA-2015-120810,2015-07-23,2015-07-27,Standard Class,TH-21550,OFF-AP-10002892,68,3,0,20
CA-2014-165309,2014-11-11,2014-11-15,Standard Class,KD-16270,OFF-BI-10001359,896,5,0,-1480
CA-2017-122595,2017-12-14,2017-12-20,Standard Class,GM-14455,TEC-AC-10000474,227,3,0,28
US-2017-109253,2017-08-21,2017-08-22,First Class,PR-18880,OFF-AR-10000203,17,4,0,4
CA-2016-145982,2016-08-27,2016-09-01,Second Class,TB-21055,OFF-PA-10000675,122,3,0,60
CA-2015-112014,2015-08-13,2015-08-20,Standard Class,ON-18715,OFF-AR-10003156,50,5,0,13
CA-2017-154732,2017-11-05,2017-11-07,First Class,AH-10195,OFF-BI-10000474,16,5,0,-25
US-2016-157308,2016-08-17,2016-08-21,Standard Class,NM-18520,OFF-BI-10003712,15,4,0,5
CA-2016-147536,2016-12-26,2016-12-31,Standard Class,AR-10510,TEC-AC-10003280,89,3,0,18
US-2014-134733,2014-09-23,2014-09-28,Standard Class,BM-11650,FUR-BO-10002916,435,3,0,20
US-2014-150434,2014-07-19,2014-07-24,Standard Class,CA-12310,TEC-PH-10000895,359,2,0,93
CA-2017-100335,2017-09-07,2017-09-13,Standard Class,NF-18595,OFF-PA-10001685,73,9,0,26
CA-2016-139234,2016-05-06,2016-05-10,Standard Class,AF-10870,OFF-BI-10000773,3,2,0,-5
US-2015-142020,2015-06-04,2015-06-08,Second Class,TC-21535,OFF-PA-10004569,30,4,0,14
CA-2015-139962,2015-12-13,2015-12-20,Standard Class,Dp-13240,OFF-PA-10004451,19,3,0,9
CA-2016-130050,2016-07-16,2016-07-18,Second Class,MC-17425,FUR-FU-10001940,9,3,0,-3
CA-2014-115161,2014-01-31,2014-02-02,First Class,LC-17050,FUR-BO-10003966,290,2,0,3
CA-2014-165379,2014-07-09,2014-07-15,Standard Class,BM-11650,OFF-PA-10003072,10,2,0,3
CA-2015-115511,2015-11-21,2015-11-25,Standard Class,NW-18400,FUR-BO-10002598,141,2,0,41
CA-2016-134887,2016-03-25,2016-03-25,Same Day,TB-21280,TEC-AC-10003832,1287,5,0,244
CA-2017-123778,2017-09-23,2017-09-30,Standard Class,BS-11755,OFF-BI-10000822,25,6,0,9
CA-2015-161718,2015-12-04,2015-12-10,Standard Class,SO-20335,FUR-FU-10002445,28,3,0,11
CA-2016-100671,2016-11-01,2016-11-04,First Class,CS-12490,OFF-ST-10004950,111,9,0,6
CA-2017-142867,2017-03-17,2017-03-21,Standard Class,PO-19180,OFF-BI-10003166,13,6,0,-22
CA-2017-103156,2017-11-23,2017-11-24,First Class,TD-20995,FUR-FU-10000320,24,9,0,7
US-2017-162208,2017-08-27,2017-08-30,First Class,SP-20620,OFF-EN-10004030,2,1,0,0
CA-2015-130659,2015-12-04,2015-12-09,Second Class,MS-17365,OFF-EN-10004147,17,3,0,8
CA-2017-148404,2017-10-07,2017-10-11,Standard Class,Dp-13240,OFF-ST-10003208,580,4,0,65
CA-2017-101077,2017-03-25,2017-03-30,Second Class,DB-13660,OFF-PA-10004239,6,2,0,2
CA-2014-166471,2014-08-09,2014-08-13,Standard Class,MG-17650,TEC-PH-10001530,1091,4,0,68
CA-2014-105340,2014-11-22,2014-11-25,First Class,EH-14185,OFF-BI-10001765,6,1,0,-11
US-2017-131583,2017-06-10,2017-06-10,Same Day,CL-11890,OFF-PA-10000380,40,6,0,15
US-2017-148362,2017-07-01,2017-07-08,Standard Class,KF-16285,OFF-ST-10001128,443,4,0,13
CA-2014-102274,2014-11-21,2014-11-26,Standard Class,DH-13075,TEC-PH-10002923,36,1,0,9
CA-2015-129700,2015-05-04,2015-05-05,First Class,LA-16780,FUR-FU-10001940,22,7,0,-8
CA-2017-168739,2017-05-29,2017-06-05,Standard Class,HZ-14950,FUR-FU-10003919,65,4,0,-52
CA-2015-152527,2015-10-17,2015-10-17,Same Day,CM-12190,OFF-ST-10003479,77,2,0,3
US-2014-150119,2014-04-23,2014-04-27,Standard Class,LB-16795,FUR-CH-10002965,281,2,0,-12
US-2017-150847,2017-04-30,2017-05-06,Standard Class,JF-15490,OFF-PA-10004451,10,2,0,3
CA-2016-100244,2016-09-20,2016-09-24,Standard Class,GM-14695,OFF-PA-10001471,65,9,0,30
CA-2016-116540,2016-09-02,2016-09-02,Same Day,SS-20590,OFF-FA-10002676,1,1,0,0
CA-2015-151841,2015-04-27,2015-05-02,Standard Class,TC-21475,OFF-AP-10003971,43,5,0,3
CA-2015-150791,2015-09-06,2015-09-13,Standard Class,CC-12430,FUR-CH-10000665,271,2,0,60
CA-2016-134803,2016-05-28,2016-06-03,Standard Class,CL-12565,OFF-AP-10000891,262,2,0,78
CA-2015-153381,2015-09-24,2015-09-28,Standard Class,DE-13255,OFF-BI-10001525,15,4,0,6
US-2017-111024,2017-07-03,2017-07-06,Second Class,SZ-20035,OFF-PA-10000174,32,4,0,11
CA-2017-148264,2017-12-08,2017-12-09,First Class,LF-17185,OFF-ST-10003327,29,3,0,8
CA-2017-131212,2017-12-05,2017-12-09,Standard Class,AB-10165,OFF-BI-10001617,24,3,0,8
US-2015-100531,2015-09-27,2015-09-29,First Class,NM-18520,OFF-BI-10001670,15,2,0,-22
CA-2017-152583,2017-10-30,2017-10-30,Same Day,RA-19945,FUR-FU-10003849,16,2,0,-8
CA-2015-144099,2015-11-29,2015-11-30,Same Day,PO-19195,OFF-BI-10001078,4,1,0,1
CA-2014-158337,2014-03-11,2014-03-14,Second Class,KA-16525,OFF-PA-10002137,108,14,0,49
CA-2017-168858,2017-11-19,2017-11-23,Standard Class,JD-16150,OFF-EN-10001415,16,3,0,8
CA-2016-116344,2016-07-29,2016-08-02,Standard Class,JO-15145,OFF-ST-10001713,84,2,0,-16
CA-2015-131779,2015-06-12,2015-06-17,Standard Class,LE-16810,OFF-ST-10001505,29,5,0,5
CA-2016-158869,2016-08-06,2016-08-07,First Class,AH-10690,OFF-PA-10000474,70,2,0,33
CA-2017-102554,2017-06-11,2017-06-15,Standard Class,KN-16705,OFF-AR-10001919,3,2,0,1
CA-2016-162614,2016-10-07,2016-10-13,Standard Class,TB-21250,OFF-BI-10004001,27,2,0,8
CA-2014-168592,2014-09-08,2014-09-14,Standard Class,DP-13390,OFF-AP-10004785,56,5,0,24
CA-2014-157609,2014-03-16,2014-03-21,Second Class,KN-16705,TEC-PH-10002415,471,2,0,29
CA-2015-153325,2015-03-01,2015-03-02,Second Class,ST-20530,OFF-BI-10004236,58,4,0,27
CA-2015-153626,2015-07-09,2015-07-14,Standard Class,EB-13870,OFF-AR-10000657,5,3,0,0
CA-2016-166485,2016-02-20,2016-02-27,Standard Class,AH-10210,OFF-PA-10004996,16,2,0,5
CA-2017-136448,2017-09-16,2017-09-18,First Class,AS-10090,TEC-AC-10001109,71,3,0,19
CA-2017-114258,2017-11-05,2017-11-10,Second Class,EM-13825,TEC-PH-10003012,492,4,0,55
CA-2015-152611,2015-02-20,2015-02-23,Second Class,KA-16525,OFF-AR-10003903,286,7,0,74
CA-2016-165470,2016-11-25,2016-11-30,Standard Class,HJ-14875,OFF-PA-10004675,5,1,0,1
CA-2017-128699,2017-12-03,2017-12-05,Second Class,ND-18370,TEC-AC-10001990,47,1,0,7
US-2015-147242,2015-09-10,2015-09-14,Standard Class,EH-13765,OFF-AP-10003842,61,2,0,16
CA-2016-146143,2016-12-14,2016-12-19,Standard Class,MC-17845,FUR-FU-10002045,133,6,0,58
CA-2015-100888,2015-04-06,2015-04-10,Standard Class,MH-17455,OFF-PA-10001019,47,3,0,16
US-2016-150035,2016-12-01,2016-12-05,Standard Class,CL-11890,FUR-FU-10003724,16,2,0,4
CA-2017-122644,2017-11-12,2017-11-17,Standard Class,SF-20965,OFF-PA-10003673,10,2,0,3
CA-2017-111815,2017-03-03,2017-03-10,Standard Class,EP-13915,FUR-CH-10000785,180,1,0,47
CA-2016-144911,2016-11-27,2016-11-30,First Class,RW-19630,TEC-AC-10004633,34,5,0,15
CA-2014-143385,2014-08-31,2014-09-05,Standard Class,SJ-20500,TEC-AC-10001635,92,9,0,18
CA-2016-131289,2016-12-08,2016-12-14,Standard Class,SP-20620,OFF-AR-10003056,8,2,0,2
CA-2014-124023,2014-04-07,2014-04-10,First Class,PJ-19015,FUR-FU-10004415,8,2,0,2
CA-2014-124688,2014-08-27,2014-08-29,First Class,CC-12610,TEC-PH-10000455,579,5,0,168
CA-2016-151169,2016-10-21,2016-10-26,Standard Class,MY-18295,OFF-BI-10002813,7,4,0,3
US-2016-134761,2016-11-30,2016-11-30,Same Day,DB-13210,TEC-PH-10002890,36,1,0,2
CA-2017-120705,2017-09-05,2017-09-11,Standard Class,MG-17875,OFF-ST-10001522,147,2,0,-29
CA-2015-157322,2015-07-02,2015-07-06,Standard Class,RH-19600,FUR-CH-10004086,408,2,0,-5
CA-2017-142034,2017-09-24,2017-09-28,Standard Class,KB-16240,TEC-AC-10002305,72,4,0,12
CA-2016-107328,2016-08-08,2016-08-15,Standard Class,CA-12055,FUR-TA-10001932,513,2,0,12
CA-2016-108616,2016-09-29,2016-10-03,Standard Class,JK-15730,TEC-AC-10000420,209,3,0,71
CA-2017-125115,2017-04-10,2017-04-10,Same Day,RD-19930,OFF-PA-10004101,10,2,0,3
CA-2016-150945,2016-12-18,2016-12-20,Second Class,JK-16120,OFF-ST-10003716,900,4,0,117
CA-2014-166863,2014-06-20,2014-06-24,Standard Class,SC-20020,TEC-PH-10000369,201,2,0,20
CA-2017-140326,2017-09-04,2017-09-06,First Class,HW-14935,FUR-BO-10000112,825,9,0,-117
CA-2016-168536,2016-12-20,2016-12-24,Standard Class,SC-20800,TEC-AC-10002323,66,3,0,8
US-2016-113649,2016-08-09,2016-08-12,First Class,HA-14920,OFF-PA-10000130,30,9,0,9
CA-2015-124975,2015-06-22,2015-06-25,First Class,MG-17875,FUR-TA-10002645,796,7,0,-525
CA-2015-168767,2015-04-10,2015-04-15,Standard Class,DM-12955,OFF-BI-10000773,12,2,0,4
CA-2016-114482,2016-11-21,2016-11-25,Second Class,DM-13345,OFF-PA-10003845,40,7,0,19
CA-2016-137673,2016-09-05,2016-09-10,Standard Class,ML-17395,TEC-AC-10002345,116,8,0,29
CA-2016-132731,2016-11-24,2016-11-28,Standard Class,GA-14515,TEC-PH-10004120,657,6,0,49
CA-2017-148922,2017-12-10,2017-12-15,Second Class,SU-20665,TEC-AC-10001838,599,3,0,257
CA-2016-130680,2016-06-24,2016-06-29,Standard Class,BD-11320,TEC-PH-10004833,38,4,0,-9
CA-2015-141145,2015-09-17,2015-09-23,Standard Class,DB-13405,TEC-AC-10001465,87,3,0,10
US-2016-152835,2016-05-19,2016-05-23,Standard Class,RP-19855,OFF-AR-10003056,21,5,0,6
CA-2016-155565,2016-05-28,2016-05-28,Same Day,EH-13765,OFF-SU-10001218,54,5,0,15
CA-2014-110849,2014-04-18,2014-04-23,Standard Class,JL-15835,TEC-MA-10002859,287,4,0,97
CA-2016-145842,2016-06-17,2016-06-20,Second Class,FM-14380,OFF-ST-10000419,40,3,0,0
CA-2014-158771,2014-05-09,2014-05-09,Same Day,SB-20290,OFF-ST-10000107,83,3,0,14
CA-2016-157511,2016-09-18,2016-09-20,First Class,SV-20365,FUR-FU-10002107,5,3,0,1
CA-2017-121216,2017-12-23,2017-12-25,Second Class,MM-17920,OFF-PA-10004519,28,8,0,10
CA-2017-155292,2017-10-30,2017-11-01,First Class,RD-19810,OFF-ST-10004963,105,7,0,4
CA-2016-152555,2016-03-29,2016-04-02,Second Class,ME-17320,OFF-PA-10001295,45,3,0,15
CA-2017-107832,2017-11-23,2017-11-26,Second Class,FH-14275,OFF-BI-10001658,7,1,0,-5
CA-2014-120838,2014-03-23,2014-03-26,Second Class,PO-18865,OFF-ST-10000585,330,2,0,85
CA-2017-118542,2017-12-01,2017-12-05,Standard Class,CC-12550,OFF-PA-10004735,45,7,0,21
CA-2017-152737,2017-11-07,2017-11-12,Standard Class,TS-21505,OFF-BI-10002982,21,4,0,7
CA-2017-109757,2017-09-04,2017-09-09,Second Class,MD-17350,OFF-AR-10002335,8,4,0,0
CA-2016-130029,2016-07-03,2016-07-06,First Class,GT-14755,OFF-PA-10000552,12,2,0,6
CA-2017-103877,2017-09-07,2017-09-14,Standard Class,RD-19660,OFF-BI-10003650,1577,3,0,757
CA-2016-137176,2016-09-09,2016-09-14,Second Class,DB-12910,FUR-FU-10003832,15,4,0,-12
CA-2017-168109,2017-07-03,2017-07-03,Same Day,JK-15640,TEC-AC-10003628,59,2,0,26
US-2017-126081,2017-06-29,2017-07-04,Standard Class,FC-14335,OFF-PA-10003953,5,1,0,1
CA-2017-117023,2017-08-07,2017-08-12,Standard Class,JW-15955,OFF-AR-10003602,11,2,0,5
CA-2015-143532,2015-03-19,2015-03-24,Standard Class,DC-12850,OFF-PA-10001560,14,3,0,4
CA-2016-103163,2016-06-07,2016-06-11,Standard Class,FM-14290,OFF-BI-10003305,4,1,0,1
CA-2016-104157,2016-07-25,2016-07-29,Standard Class,MT-17815,OFF-ST-10000321,7,1,0,0
CA-2017-117807,2017-10-01,2017-10-07,Standard Class,DK-13090,OFF-PA-10000994,104,1,0,50
CA-2015-121650,2015-12-10,2015-12-16,Standard Class,KD-16495,OFF-AR-10001149,3,2,0,1
CA-2017-161823,2017-09-03,2017-09-08,Standard Class,AG-10300,OFF-AR-10002053,5,2,0,1
CA-2017-121839,2017-09-24,2017-09-28,Standard Class,MH-18115,TEC-PH-10002885,1169,3,0,-253
CA-2017-158729,2017-12-19,2017-12-21,First Class,AC-10450,OFF-SU-10002881,1665,2,0,33
CA-2017-146535,2017-11-24,2017-11-30,Standard Class,FM-14290,OFF-BI-10000546,2,1,0,1
CA-2014-154186,2014-12-13,2014-12-15,Second Class,RA-19285,OFF-SU-10001574,2,1,0,0
CA-2016-108434,2016-12-05,2016-12-07,Second Class,JG-15160,OFF-ST-10002615,465,3,0,120
CA-2016-164154,2016-09-11,2016-09-17,Standard Class,NZ-18565,OFF-BI-10001658,22,3,0,-17
CA-2017-148012,2017-12-09,2017-12-15,Standard Class,KM-16225,OFF-AR-10004757,2,1,0,0
CA-2014-102869,2014-09-09,2014-09-14,Second Class,LC-17140,OFF-PA-10000788,15,3,0,5
CA-2017-138310,2017-06-26,2017-06-30,Standard Class,NP-18700,TEC-AC-10001990,431,9,0,64
CA-2014-159835,2014-11-17,2014-11-24,Standard Class,RB-19330,OFF-PA-10002137,12,2,0,3
CA-2017-112956,2017-08-21,2017-08-27,Standard Class,TH-21550,OFF-PA-10000357,277,5,0,133
CA-2016-119683,2016-03-12,2016-03-16,Second Class,CK-12595,OFF-EN-10001099,29,3,0,13
CA-2014-163559,2014-09-23,2014-09-28,Second Class,ST-20530,OFF-BI-10002026,139,3,0,47
CA-2014-140228,2014-04-28,2014-05-03,Standard Class,GB-14530,OFF-LA-10001613,6,3,0,2
US-2016-131674,2016-11-29,2016-12-01,Second Class,NC-18535,TEC-AC-10004864,58,2,0,16
CA-2015-110093,2015-12-03,2015-12-08,Standard Class,AB-10255,OFF-PA-10000174,16,2,0,5
CA-2017-112529,2017-11-19,2017-11-21,First Class,SC-20770,FUR-TA-10002622,718,6,0,-71
CA-2016-154536,2016-09-05,2016-09-09,Standard Class,JC-15340,OFF-BI-10004410,9,5,0,-7
CA-2017-141929,2017-09-04,2017-09-08,Standard Class,RA-19285,OFF-BI-10004632,487,2,0,152
CA-2016-109743,2016-09-22,2016-09-29,Standard Class,SH-19975,OFF-AR-10003727,40,3,0,4
CA-2014-159184,2014-09-14,2014-09-19,Standard Class,JC-15775,FUR-FU-10002878,142,5,0,52
CA-2017-113530,2017-05-19,2017-05-21,Second Class,BC-11125,FUR-CH-10002647,681,12,0,42
CA-2014-169726,2014-08-09,2014-08-13,Standard Class,JH-15985,OFF-BI-10004600,2060,7,0,643
CA-2017-155957,2017-11-26,2017-11-30,Standard Class,CC-12610,OFF-AP-10002082,52,3,0,9
CA-2017-132178,2017-05-03,2017-05-08,Second Class,DB-12970,OFF-ST-10000464,69,2,0,19
CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,OFF-LA-10001613,9,4,0,3
CA-2014-156594,2014-12-20,2014-12-23,Second Class,MC-17845,OFF-BI-10004632,487,2,0,152
CA-2014-146528,2014-07-25,2014-07-27,Second Class,VF-21715,OFF-PA-10002195,6,1,0,3
CA-2015-168459,2015-11-22,2015-11-27,Standard Class,MC-17275,OFF-BI-10003712,2,2,0,-2
CA-2017-109960,2017-12-09,2017-12-11,Second Class,DB-13210,TEC-AC-10004859,104,6,0,41
CA-2017-133004,2017-08-31,2017-09-05,Standard Class,AJ-10945,OFF-AP-10002439,638,9,0,166
CA-2017-168102,2017-04-24,2017-04-30,Standard Class,CP-12340,OFF-ST-10001370,113,2,0,-21
CA-2017-158036,2017-09-08,2017-09-14,Standard Class,DB-13555,TEC-AC-10002558,9,1,0,1
CA-2015-128083,2015-03-12,2015-03-17,Standard Class,EB-13750,OFF-EN-10004030,8,3,0,2
CA-2016-161676,2016-07-18,2016-07-23,Standard Class,JP-15460,OFF-SU-10004782,33,5,0,4
CA-2016-155005,2016-06-13,2016-06-15,Second Class,SC-20050,TEC-PH-10003484,377,3,0,94
US-2017-129777,2017-07-03,2017-07-09,Standard Class,FM-14290,TEC-AC-10003590,258,10,0,93
CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,OFF-LA-10001569,27,7,0,9
CA-2016-104969,2016-04-08,2016-04-14,Standard Class,EH-14125,OFF-EN-10002312,8,1,0,3
CA-2017-154109,2017-11-06,2017-11-11,Standard Class,ML-17410,FUR-CH-10003774,127,2,0,-30
CA-2015-156440,2015-12-05,2015-12-09,Standard Class,MH-17620,FUR-FU-10004090,44,2,0,14
CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,OFF-FA-10002763,15,4,0,5
CA-2016-102792,2016-12-13,2016-12-19,Standard Class,JC-15340,OFF-AR-10004757,9,3,0,3
CA-2016-108567,2016-05-20,2016-05-24,Standard Class,DB-13210,OFF-BI-10004140,2,2,0,-2
CA-2017-140760,2017-06-02,2017-06-05,Second Class,DO-13435,OFF-PA-10002479,25,6,0,7
US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,TEC-MA-10000597,59,2,0,-45
CA-2016-142097,2016-10-15,2016-10-20,Standard Class,QJ-19255,OFF-BI-10002082,232,7,0,116
CA-2015-151680,2015-11-19,2015-11-21,Second Class,TC-21475,FUR-FU-10000305,141,2,0,22
CA-2014-140039,2014-09-13,2014-09-17,Standard Class,ON-18715,OFF-ST-10001034,79,5,0,5
CA-2017-160416,2017-11-13,2017-11-18,Second Class,AD-10180,TEC-AC-10004114,163,4,0,70
CA-2017-169411,2017-12-24,2017-12-29,Standard Class,AC-10615,FUR-FU-10001602,37,1,0,6
CA-2016-126543,2016-01-09,2016-01-13,Second Class,MF-17665,FUR-FU-10002445,15,2,0,3
CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,OFF-AR-10004269,24,6,0,6
CA-2017-160087,2017-03-18,2017-03-22,Standard Class,EN-13780,OFF-AR-10001915,23,3,0,6
CA-2014-120544,2014-11-23,2014-11-27,Standard Class,SS-20140,FUR-FU-10001940,6,2,0,-2
CA-2017-113670,2017-10-15,2017-10-17,First Class,RS-19765,FUR-TA-10001705,510,3,0,6
CA-2017-166198,2017-04-21,2017-04-24,First Class,JW-15955,TEC-AC-10000521,11,1,0,3
CA-2014-135608,2014-12-08,2014-12-10,Second Class,JK-15625,OFF-PA-10001954,45,2,0,21
CA-2017-144568,2017-05-29,2017-06-02,Standard Class,JO-15550,OFF-FA-10004395,23,5,0,1
CA-2016-142370,2016-09-19,2016-09-23,Standard Class,TP-21130,OFF-SU-10003002,5,2,0,0
CA-2016-105900,2016-09-17,2016-09-23,Standard Class,BS-11590,OFF-AR-10002656,33,5,0,12
CA-2016-151155,2016-12-20,2016-12-24,Standard Class,AB-10255,FUR-FU-10001918,18,4,0,7
CA-2017-144036,2017-11-22,2017-11-26,Standard Class,FO-14305,OFF-AR-10000122,35,8,0,2
US-2014-169789,2014-12-30,2015-01-04,Standard Class,MF-17665,OFF-BI-10004600,551,5,0,-459
CA-2017-127264,2017-04-03,2017-04-05,First Class,SA-20830,OFF-AR-10003045,7,3,0,2
CA-2016-151512,2016-12-26,2017-01-02,Standard Class,SH-19975,OFF-AP-10000252,18,2,0,3
